optimizer,obj,trial,n_clusters,fitness
SADE,CHI,1,7,23.92065363=23.92065363=23.92065363=25.2644142=25.2644142=28.93428641=28.93428641=28.93428641=28.93428641=28.93428641=28.93428641=28.93428641=28.93428641=28.93428641=29.03892802=32.01305816=33.06718415=33.06718415=33.06718415=33.06718415=33.06718415=33.06718415=33.06718415=33.06718415=33.06718415=33.06718415=34.81868993=34.81868993=34.81868993=41.1943104=41.1943104=41.1943104=41.1943104=41.1943104=41.1943104=41.1943104=41.1943104=41.1943104=41.1943104=41.1943104=41.1943104=41.1943104=41.1943104=41.80601386=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533
SADE,CHI,2,7,27.56050611=27.56050611=30.20736136=30.20736136=30.20736136=30.20736136=30.20736136=30.20736136=30.20736136=30.20736136=30.20736136=33.93482973=33.93482973=33.93482973=33.93482973=33.93482973=33.93482973=33.93482973=33.93482973=33.93482973=33.93482973=33.93482973=33.93482973=39.36352915=39.36352915=39.36352915=40.18402389=40.18402389=40.18402389=40.18402389=40.18402389=40.65712167=40.65712167=40.65712167=40.65712167=40.65712167=40.65712167=40.65712167=40.65712167=40.65712167=40.65712167=43.89689206=43.89689206=43.89689206=43.89689206=43.89689206=43.89689206=43.89689206=43.89689206=43.89689206=43.89689206=43.89689206=43.89689206=43.89689206=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533
SADE,CHI,3,7,22.130514=22.130514=24.50237108=24.50237108=24.50237108=28.50535304=30.37146939=30.37146939=30.37146939=30.37146939=30.37146939=30.37146939=30.37146939=30.37146939=30.37146939=30.37146939=30.37146939=33.61487412=36.60439543=36.60439543=36.60439543=36.60439543=36.60439543=36.60439543=36.60439543=36.60439543=36.60439543=36.60439543=36.60439543=36.60439543=36.60439543=36.60439543=43.37283786=43.37283786=43.37283786=43.37283786=43.37283786=43.37283786=43.37283786=43.37283786=43.37283786=43.37283786=43.37283786=43.37283786=43.37283786=43.37283786=43.37283786=43.37283786=43.37283786=43.37283786=43.37283786=44.64106283=44.64106283=44.64106283=44.64106283=44.64106283=44.64106283=44.64106283=44.68151904=44.68151904=44.68151904=44.68151904=44.68151904=44.68151904=44.68151904=44.68151904=44.68151904=44.68151904=44.68151904=44.68151904=44.68151904=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211
SADE,CHI,4,7,21.32917245=24.49734766=28.90443374=28.90443374=28.90443374=28.90443374=28.90443374=28.90443374=28.90443374=28.90443374=28.90443374=28.90443374=28.90443374=28.90443374=28.90443374=28.90443374=30.12341203=30.12341203=30.34739555=33.23377918=33.23377918=33.23377918=33.23377918=33.23377918=33.23377918=33.23377918=33.23377918=33.23377918=33.23377918=33.23377918=33.23377918=33.23377918=33.23377918=33.23377918=33.23377918=33.23377918=33.23377918=33.23377918=35.43007806=35.43007806=35.43007806=35.43007806=35.43007806=35.43007806=35.43007806=35.43007806=42.44939657=42.44939657=42.71070833=42.71070833=42.71070833=42.71070833=42.71070833=42.71070833=42.71070833=42.71070833=42.71070833=42.71070833=42.71070833=42.71070833=42.71070833=42.71070833=43.59642253=43.59642253=43.59642253=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593=44.94821593
SADE,CHI,5,7,24.61305446=28.60957069=28.60957069=31.01574615=31.87880926=31.87880926=31.87880926=31.87880926=31.87880926=33.83237119=33.83237119=33.83237119=33.83237119=33.83237119=33.83237119=33.83237119=33.83237119=33.83237119=33.83237119=33.83237119=33.83237119=33.83237119=33.83237119=36.78640682=38.00475007=38.00475007=38.50593889=38.50593889=38.50593889=38.50593889=38.50593889=38.50593889=38.50593889=38.50593889=38.50593889=38.50593889=38.50593889=38.50593889=38.50593889=38.50593889=38.50593889=38.50593889=40.54769047=41.724565=41.724565=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.97845637=43.98225428=43.98225428=43.98225428=43.98225428=44.91086766=44.91086766=44.91086766=44.91086766=44.91086766=44.91086766=45.36886115=45.36886115=45.36886115=45.36886115=45.36886115=45.36886115=45.36886115=45.36886115=45.36886115=45.36886115=45.36886115=45.36886115=45.36886115=45.36886115
SADE,CHI,6,7,23.67089476=23.67089476=29.29664371=29.64009594=29.64009594=29.64009594=30.62172661=30.81063287=30.81063287=30.81063287=30.81063287=30.81063287=30.81063287=30.81063287=30.81063287=30.81063287=30.81063287=30.81063287=30.86192552=30.86192552=30.86192552=30.86192552=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=33.25042899=36.06444032=36.06444032=36.06444032=36.06444032=36.06444032=39.96812247=39.96812247=39.96812247=39.96812247=39.96812247=39.96812247=39.96812247=39.96812247=39.96812247=39.96812247=39.96812247=40.5694867=40.5694867=40.5694867=40.5694867=40.5694867=40.5694867=40.5694867=40.5694867=40.5694867=40.5694867=40.5694867=40.5694867=40.5694867=40.5694867=40.5694867=40.5694867=40.5694867=40.5694867=40.5694867=40.5694867=40.5694867=40.5694867=40.5694867=41.38412284=41.38412284=41.38412284=41.38412284=41.38412284=41.38412284=41.38412284
SADE,CHI,7,7,21.35921792=25.5428837=25.5428837=25.85629317=28.23064814=28.23064814=29.43083113=33.3213707=33.3213707=42.72749191=42.72749191=42.72749191=42.72749191=42.72749191=42.72749191=42.72749191=42.72749191=42.72749191=42.72749191=42.72749191=44.86836809=44.86836809=44.86836809=44.86836809=44.86836809=44.86836809=44.86836809=44.86836809=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533
SADE,CHI,8,7,22.02489597=22.22480263=25.19528112=25.19528112=27.05076111=27.05076111=27.05076111=27.05076111=27.05076111=27.05076111=27.05076111=27.05076111=27.05076111=27.05076111=27.05076111=27.80249927=28.57383512=28.57383512=28.57383512=28.57383512=28.57383512=28.57383512=29.2432026=33.84223778=33.84223778=33.84223778=33.84223778=33.84223778=33.84223778=33.84223778=33.84223778=33.84223778=33.84223778=33.84223778=34.7409199=34.7409199=34.7409199=34.7409199=34.7409199=34.7409199=34.7409199=34.7409199=34.7409199=34.7409199=35.10880343=41.30003504=41.30003504=41.30003504=41.30003504=41.30003504=41.30003504=41.30003504=41.30003504=41.30003504=41.30003504=41.30003504=41.30003504=43.64093361=43.64093361=43.64093361=43.64093361=43.64093361=43.64093361=43.64093361=43.64093361=44.09931837=44.09931837=44.7877793=44.7877793=44.7877793=45.10347747=45.10347747=45.10347747=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.63235211=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533=45.74373533
SADE,CHI,9,7,24.89224327=24.89224327=27.9198481=27.9198481=27.9198481=27.9198481=27.9198481=29.71257628=29.71257628=34.19855387=34.19855387=34.19855387=34.19855387=34.19855387=34.19855387=34.19855387=34.19855387=34.19855387=34.19855387=34.19855387=34.19855387=34.19855387=34.19855387=34.19855387=34.19855387=34.19855387=34.57247957=34.57247957=34.57247957=34.57247957=34.57247957=34.57247957=34.57247957=34.57247957=34.57247957=34.57247957=34.57247957=34.57247957=34.57247957=34.57247957=34.57247957=34.99798067=34.99798067=34.99798067=34.99798067=34.99798067=34.99798067=34.99798067=34.99798067=34.99798067=34.99798067=34.99798067=34.99798067=34.99798067=34.99798067=34.99798067=34.99798067=34.99798067=34.99798067=34.99798067=34.99798067=35.70081763=35.70081763=35.70081763=35.70081763=37.19094534=37.19094534=37.19094534=37.19094534=37.19094534=37.19094534=37.19094534=37.19094534=37.19094534=37.19094534=38.39808144=38.39808144=38.39808144=38.39808144=38.39808144=38.39808144=38.39808144=38.39808144=38.39808144=38.39808144=38.39808144=38.39808144=39.48501174=39.48501174=39.48501174=39.48501174=39.48501174=39.48501174=39.48501174=39.50098519=39.50098519=39.50098519=39.50098519=39.50098519=39.50098519
SADE,CHI,10,7,27.47907943=27.47907943=32.68741066=32.68741066=32.68741066=32.68741066=32.68741066=32.68741066=32.68741066=32.68741066=32.68741066=32.68741066=32.68741066=32.68741066=32.68741066=32.68741066=32.68741066=35.05446534=35.05446534=35.05446534=35.05446534=35.05446534=40.67598945=40.67598945=40.67598945=40.67598945=40.67598945=40.67598945=40.67598945=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.11693194=41.47632338=41.47632338=41.47632338=41.47632338=41.47632338=41.47632338=41.47632338=41.47632338=41.47632338=41.47632338=41.47632338=41.47632338=41.47632338=41.47632338=41.47632338=41.47632338=41.47632338=41.47632338=41.47632338=41.47632338=41.47632338=41.47632338=41.47632338=41.47632338=42.51544956=42.51544956=42.77838024=42.77838024=42.77838024=42.77838024=42.77838024=42.77838024=42.77838024=42.77838024=42.77838024=42.77838024=42.77838024=42.77838024=42.77838024=42.77838024=42.77838024=42.77838024=42.77838024=42.77838024=42.77838024=42.77838024
SADE,RTS,1,7,0.78099101=0.78099101=0.78099101=0.78099101=0.7968333=0.83070509=0.83070509=0.83070509=0.83070509=0.83070509=0.88362551=0.88362551=0.89315839=0.89315839=0.89315839=0.89315839=0.89315839=0.89315839=0.89315839=0.89315839=0.89315839=0.89315839=0.89315839=0.89315839=0.89315839=0.89315839=0.89315839=0.89315839=0.8960015=0.8960015=0.8960015=0.8960015=0.8960015=0.92234488=0.92234488=0.92234488=0.92234488=0.92234488=0.92234488=0.92234488=0.92234488=0.92234488=0.92234488=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.93932412=0.9460501=0.9460501=0.9460501=0.9460501=0.9460501=0.9460501=0.9460501=0.9460501=0.9460501=0.9460501
SADE,RTS,2,7,0.78319209=0.80292753=0.80292753=0.80292753=0.80292753=0.8620944=0.8620944=0.8620944=0.8620944=0.8620944=0.8620944=0.8620944=0.8620944=0.8620944=0.8620944=0.88081937=0.88081937=0.88081937=0.88081937=0.88081937=0.88081937=0.88081937=0.88081937=0.88081937=0.88081937=0.88081937=0.88081937=0.88081937=0.88081937=0.88081937=0.88467998=0.88467998=0.88467998=0.89992476=0.89992476=0.89992476=0.89992476=0.89992476=0.89992476=0.89992476=0.89992476=0.90458231=0.90458231=0.90458231=0.90458231=0.90458231=0.90458231=0.90458231=0.93857965=0.93857965=0.93857965=0.93857965=0.93857965=0.93932412=0.93932412=0.93932412=0.94455141=0.94455141=0.94455141=0.95056006=0.95056006=0.95056006=0.95056006=0.95357834=0.95357834=0.95736434=0.95736434=0.95736434=0.95736434=0.95736434=0.95736434=0.95736434=0.95736434=0.95736434=0.95736434=0.95736434=0.95736434=0.95736434=0.95736434=0.95736434=0.95736434=0.95736434=0.95736434=0.95736434=0.95736434=0.95736434=0.96078431=0.96078431=0.96078431=0.96078431=0.96078431=0.96078431=0.96078431=0.96078431=0.96078431=0.96078431=0.96078431=0.96078431=0.96078431=0.96078431
