optimizer,obj,trial,n_clusters,fitness
SADE,CHI,1,3,4335.04494162=4748.55283735=4822.31757096=5167.50188312=5167.50188312=5167.50188312=5167.50188312=5167.50188312=5172.80598844=5172.80598844=5172.80598844=5178.55251821=5192.35244005=5192.35244005=5192.35244005=5194.26757785=5194.26757785=5194.26757785=5200.6338602=5221.40462054=5221.40462054=5221.40462054=5221.40462054=5221.40462054=5221.40462054=5221.40462054=5221.40462054=5221.40462054=5234.80093362=5234.80093362=5234.80093362=5234.80093362=5241.62959879=5241.62959879=5241.62959879=5241.62959879=5241.62959879=5241.62959879=5241.62959879=5241.62959879=5241.62959879=5241.62959879=5241.62959879=5241.62959879=5241.62959879=5241.62959879=5241.62959879=5243.18122548=5243.18122548=5243.18122548=5243.18122548=5243.58023841=5250.36450508=5250.36450508=5256.1569647=5256.1569647=5256.1569647=5256.1569647=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5259.02384743=5259.02384743=5259.02384743=5259.02384743=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409
SADE,CHI,2,3,5112.26611852=5112.26611852=5112.26611852=5112.26611852=5178.55251821=5178.55251821=5178.55251821=5178.55251821=5202.86225108=5202.86225108=5202.86225108=5202.86225108=5202.86225108=5202.86225108=5202.86225108=5214.63867613=5214.63867613=5250.12563505=5250.12563505=5250.12563505=5250.12563505=5250.12563505=5250.12563505=5250.12563505=5250.12563505=5250.12563505=5250.12563505=5250.12563505=5250.12563505=5250.12563505=5250.12563505=5250.12563505=5250.12563505=5250.12563505=5253.78511888=5253.78511888=5253.78511888=5253.78511888=5253.78511888=5253.82782121=5253.82782121=5253.82782121=5253.82782121=5253.82782121=5253.82782121=5253.82782121=5253.82782121=5253.82782121=5253.82782121=5253.82782121=5253.82782121=5253.82782121=5253.82782121=5253.82782121=5253.82782121=5253.82782121=5253.82782121=5253.82782121=5253.82782121=5253.82782121=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5259.77921422=5259.77921422=5259.77921422=5259.77921422=5259.77921422=5259.77921422=5259.77921422=5259.77921422=5259.77921422=5259.77921422=5259.77921422=5259.77921422=5259.77921422=5259.77921422=5259.77921422=5259.77921422=5259.77921422=5259.77921422=5259.91655965=5259.91655965=5259.94591566=5259.94591566=5259.94591566=5259.94591566=5259.94591566=5259.94591566=5259.94591566=5259.94591566
SADE,CHI,3,3,4950.68190821=4950.68190821=4950.68190821=4959.35603777=4987.69020162=5029.23960493=5029.23960493=5029.23960493=5110.01308498=5110.01308498=5110.01308498=5130.80811185=5130.80811185=5130.80811185=5130.80811185=5130.80811185=5130.80811185=5209.08412974=5209.08412974=5238.36846585=5238.36846585=5238.36846585=5238.36846585=5238.36846585=5238.36846585=5238.36846585=5238.36846585=5238.36846585=5238.36846585=5238.36846585=5238.36846585=5238.36846585=5238.36846585=5238.36846585=5238.36846585=5238.36846585=5238.36846585=5238.36846585=5246.777734=5246.777734=5246.777734=5246.777734=5246.777734=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5251.95799957=5254.4503111=5254.4503111=5256.85177221=5256.85177221=5256.85177221=5258.2961976=5258.2961976=5258.2961976=5258.2961976=5258.2961976=5258.2961976=5258.2961976=5258.2961976=5258.2961976=5258.2961976=5258.2961976=5258.2961976=5258.2961976=5258.2961976=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673=5258.33835673
SADE,CHI,4,3,5116.168841=5116.168841=5116.168841=5116.168841=5116.168841=5116.168841=5116.168841=5116.168841=5116.168841=5116.168841=5116.168841=5116.168841=5116.168841=5116.168841=5116.168841=5116.168841=5116.3956901=5116.3956901=5117.84074749=5117.84074749=5117.84074749=5184.83909503=5184.83909503=5184.83909503=5200.72743351=5200.72743351=5200.72743351=5200.72743351=5215.88440309=5215.88440309=5215.88440309=5215.88440309=5215.88440309=5215.88440309=5215.88440309=5240.6893563=5240.6893563=5240.6893563=5240.6893563=5240.6893563=5240.6893563=5240.6893563=5243.15279781=5243.15279781=5243.15279781=5243.15279781=5243.15279781=5243.15279781=5243.15279781=5243.15279781=5243.15279781=5243.15279781=5243.15279781=5243.15279781=5243.15279781=5243.15279781=5243.15279781=5243.15279781=5243.15279781=5243.15279781=5243.15279781=5243.15279781=5249.65188884=5249.65188884=5249.65188884=5250.50744561=5250.50744561=5250.50744561=5250.50744561=5250.50744561=5250.50744561=5253.05429958=5253.05429958=5253.05429958=5253.05429958=5253.05429958=5255.54134251=5255.54134251=5255.54134251=5255.54134251=5255.54134251=5255.54134251=5255.54134251=5255.54134251=5255.54134251=5255.54134251=5255.54134251=5255.54134251=5255.54134251=5255.54134251=5255.54134251=5255.54134251=5255.54134251=5255.54134251=5255.54134251=5255.54134251=5255.54134251=5255.54134251=5255.54134251=5255.54134251
SADE,CHI,5,3,4943.54218122=4943.54218122=5019.44091659=5067.9995301=5067.9995301=5175.58874937=5175.58874937=5175.58874937=5175.58874937=5175.58874937=5175.58874937=5254.26985256=5254.26985256=5254.26985256=5254.26985256=5254.26985256=5254.26985256=5254.26985256=5254.26985256=5254.26985256=5254.26985256=5254.26985256=5254.26985256=5254.26985256=5254.26985256=5254.26985256=5254.26985256=5254.26985256=5254.26985256=5254.26985256=5254.26985256=5254.26985256=5257.54057471=5257.54057471=5257.54057471=5257.54057471=5257.54057471=5257.54057471=5257.54057471=5257.54057471=5257.85484662=5257.85484662=5257.85484662=5257.85484662=5257.85484662=5257.85484662=5257.85484662=5257.85484662=5257.85484662=5257.85484662=5257.85484662=5257.85484662=5257.85484662=5257.85484662=5257.85484662=5257.85484662=5257.85484662=5257.85484662=5257.85484662=5257.85484662=5257.85484662=5257.85484662=5259.49002668=5259.49002668=5259.49002668=5259.49002668=5259.49002668=5259.49002668=5259.49002668=5259.49002668=5259.49002668=5259.49002668=5259.49002668=5259.49002668=5259.49002668=5259.49002668=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409
SADE,CHI,6,3,4768.74646752=4768.74646752=4768.74646752=5016.39241373=5016.39241373=5016.72064444=5016.72064444=5016.72064444=5084.51124917=5193.71678942=5193.71678942=5193.71678942=5193.71678942=5193.71678942=5233.62268389=5233.62268389=5233.62268389=5235.46887437=5235.46887437=5235.46887437=5235.46887437=5254.96211983=5254.96211983=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5258.67882653=5258.67882653=5258.67882653=5258.67882653=5258.67882653=5258.67882653=5259.10266738=5259.10266738=5259.10266738=5259.10266738=5259.10266738=5259.10266738=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839=5259.78281839
SADE,CHI,7,3,4602.97371404=4877.35492563=4877.35492563=4877.35492563=5229.45031981=5229.45031981=5229.45031981=5229.45031981=5229.45031981=5229.45031981=5229.45031981=5229.45031981=5229.45031981=5229.45031981=5229.45031981=5242.68399106=5242.68399106=5242.68399106=5242.68399106=5242.68399106=5243.46806244=5243.46806244=5243.46806244=5243.46806244=5243.46806244=5243.46806244=5243.46806244=5243.46806244=5243.46806244=5243.46806244=5243.46806244=5243.46806244=5243.46806244=5243.46806244=5243.46806244=5243.46806244=5243.46806244=5243.46806244=5243.46806244=5243.46806244=5243.46806244=5243.46806244=5243.55458797=5243.55458797=5243.55458797=5243.55458797=5243.55458797=5243.55458797=5243.55458797=5243.55458797=5251.34127008=5251.34127008=5251.34127008=5251.34127008=5251.34127008=5254.50063448=5254.50063448=5254.50063448=5254.50063448=5254.50063448=5254.50063448=5254.50063448=5254.50063448=5254.50063448=5254.50063448=5254.50063448=5254.50063448=5254.50063448=5255.68558407=5255.68558407=5255.68558407=5255.68558407=5255.68558407=5255.68558407=5255.68558407=5255.68558407=5255.68558407=5255.68558407=5255.68558407=5255.81804923=5255.81804923=5255.81804923=5255.81804923=5255.81804923=5255.81804923=5256.4344172=5258.15244629=5258.15244629=5258.15244629=5258.15244629=5258.15244629=5258.15244629=5258.15244629=5258.15244629=5258.15244629=5258.15244629=5258.15244629=5258.15244629=5258.15244629=5258.33835673
SADE,CHI,8,3,4938.16782505=5001.29333377=5001.29333377=5001.29333377=5068.64329218=5068.64329218=5068.64329218=5146.60488175=5146.60488175=5223.75618642=5235.9052951=5235.9052951=5235.9052951=5235.9052951=5244.76283661=5244.76283661=5244.76283661=5244.76283661=5244.76283661=5244.76283661=5244.76283661=5244.76283661=5244.76283661=5244.76283661=5244.76283661=5244.76283661=5244.76283661=5244.76283661=5244.76283661=5246.37706243=5246.37706243=5246.37706243=5246.37706243=5258.15244629=5258.15244629=5258.42161387=5258.42161387=5258.42161387=5258.42161387=5258.42161387=5258.42161387=5259.01702881=5259.01702881=5259.01702881=5259.01702881=5259.01702881=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5259.91655965=5260.56489409=5260.56489409=5260.56489409=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386
SADE,CHI,9,3,5201.44814576=5201.44814576=5201.44814576=5201.44814576=5201.44814576=5201.44814576=5201.44814576=5201.44814576=5243.22790091=5243.22790091=5243.22790091=5243.22790091=5243.22790091=5243.22790091=5243.22790091=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5258.2961976=5258.2961976=5258.2961976=5258.2961976=5258.2961976=5258.34394773=5258.34394773=5258.34394773=5258.34394773=5258.67882653=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.56489409=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386=5260.6162386
SADE,CHI,10,3,4796.65444496=5176.43869876=5240.68414893=5240.68414893=5240.68414893=5240.68414893=5240.68414893=5240.68414893=5240.68414893=5240.68414893=5240.68414893=5240.68414893=5240.68414893=5240.68414893=5240.68414893=5240.68414893=5240.68414893=5240.68414893=5240.68414893=5240.68414893=5242.26604463=5242.26604463=5242.26604463=5242.26604463=5242.26604463=5242.26604463=5242.26604463=5242.26604463=5242.26604463=5242.26604463=5247.25226947=5247.25226947=5247.25226947=5247.25226947=5247.25226947=5247.25226947=5247.25226947=5255.4950112=5255.4950112=5255.4950112=5255.4950112=5255.4950112=5255.4950112=5255.4950112=5255.4950112=5255.4950112=5255.4950112=5255.4950112=5255.4950112=5255.4950112=5255.4950112=5255.4950112=5255.4950112=5255.4950112=5255.4950112=5255.4950112=5255.4950112=5255.54134251=5255.54134251=5255.775449=5255.775449=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5256.92259751=5258.42164492=5259.17303307=5259.17303307=5259.17303307=5259.17303307=5259.17303307=5259.17303307=5259.17303307=5259.17303307=5259.90720608=5259.90720608=5259.90720608=5259.90720608=5259.90720608=5259.90720608=5259.90720608=5259.90720608=5259.90720608=5259.94591566=5259.94591566=5259.94591566=5259.94591566=5259.94591566=5259.94591566=5259.94591566=5259.94591566=5259.94591566=5259.94591566=5259.94591566=5259.94591566=5259.94591566=5259.94591566=5260.3681005=5260.3681005
SADE,RTS,1,3,0.8686781=0.9522076=0.9522076=0.9522076=0.9522076=0.9522076=0.9522076=0.9522076=0.9522076=0.9522076=0.95566124=0.95566124=0.95566124=0.95566124=0.95566124=0.95568165=0.95568165=0.95568165=0.95568165=0.95568165=0.95568165=0.95568165=0.95568165=0.95568165=0.95568165=0.95568165=0.95568165=0.95568165=0.95568165=0.95568165=0.95568165=0.95894962=0.95894962=0.95894962=0.95894962=0.95894962=0.95894962=0.95894962=0.95894962=0.95894962=0.95894962=0.95894962=0.95894962=0.95894962=0.95894962=0.95894962=0.95894962=0.95894962=0.95894962=0.95894962=0.95894962=0.95894962=0.95894962=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96059283=0.96224222=0.96224222=0.96224222=0.96224222=0.96224222=0.96224222=0.96224222=0.96224222=0.96224222=0.96224222=0.96224222=0.96224222=0.96224222=0.96224222=0.96224222=0.96224222
