optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
GSKA,RTS,3,977946.7982349999,6.8106160000000004,0.8760860000000001,0.121283,0.4839079999999999,0.404455,0.9941700000000001,0.9856170000000001,0.9856590000000001,0.985638,0.9941700000000001
GSKA,ARS,3,979452.884931,6.789893999999999,0.87553,0.118812,0.484609,0.40613,0.996148,0.989635,0.989654,0.989643,0.996148
IQSA,MSEI,3,979513.526787,5.50732,0.728753,0.160215,0.5078259999999999,0.5178499999999999,0.726453,0.619882,0.620174,0.620028,0.726453
IQSA,CHI,3,979584.921334,13.763720000000001,0.47905999999999993,0.32514800000000005,0.64567,0.49155,0.75899,0.5270900000000001,0.934757,0.674021,0.78319
IQSA,RTS,3,982017.0740830001,6.803129999999999,0.8798489999999999,0.123342,0.4841460000000001,0.404907,0.9986729999999999,0.996711,0.99672,0.996715,0.9986729999999999
IQSA,ARS,3,984972.3429919999,6.799555,0.876689,0.124848,0.484357,0.405222,0.9984059999999999,0.9959060000000001,0.9959140000000002,0.99591,0.9984059999999999
SOA,MSEI,3,985021.6929530001,5.727741,0.74039,0.14893900000000002,0.5011080000000001,0.49991,0.757371,0.650917,0.652456,0.651683,0.757377
SOA,CHI,3,985045.1944469999,13.832723000000001,0.4774679999999999,0.31578799999999996,0.645079,0.49252899999999994,0.758696,0.530963,0.9428740000000001,0.6792210000000001,0.783221
SOA,RTS,3,986257.1640219999,6.730997,0.855141,0.138035,0.48219599999999996,0.41574900000000004,0.910359,0.8471040000000001,0.848457,0.847776,0.9103640000000001
SOA,ARS,3,987743.306164,7.074271999999999,0.87212,0.12574,0.4750190000000001,0.38691200000000003,0.922237,0.853979,0.85504,0.8545060000000001,0.922239
AAEO,MSEI,3,987790.281978,5.517335999999999,0.726733,0.159098,0.508068,0.51707,0.7312529999999999,0.62713,0.627406,0.627267,0.7312529999999999
AAEO,CHI,3,987857.1387300001,13.769247000000002,0.47946799999999995,0.322904,0.645427,0.49088400000000004,0.758727,0.526972,0.9408619999999999,0.6754830000000001,0.7828890000000002
AAEO,RTS,3,990284.319231,6.821234,0.8767609999999999,0.123142,0.48388200000000003,0.40339,0.9917619999999999,0.980992,0.9810139999999998,0.9810019999999999,0.9917619999999999
AAEO,ARS,3,993229.9153309999,6.796937,0.8799810000000001,0.125273,0.48424400000000006,0.405551,0.99246,0.980984,0.9810130000000001,0.980997,0.99246
RUN,MSEI,3,993297.9369740002,5.503454,0.728531,0.161372,0.5081009999999999,0.5182049999999999,0.727088,0.620727,0.6210289999999999,0.620878,0.727088
RUN,CHI,3,993369.8411589998,13.763720000000001,0.47905999999999993,0.32514800000000005,0.64567,0.49155,0.75899,0.5270900000000001,0.9280940000000001,0.672286,0.78319
RUN,RTS,3,995433.9430529999,6.80334,0.878721,0.126791,0.48413900000000004,0.404943,0.98971,0.974746,0.974765,0.9747530000000001,0.98971
RUN,ARS,3,997944.1852850001,6.806971999999999,0.875774,0.12016,0.484211,0.40461,0.995256,0.9888,0.988815,0.9888069999999999,0.995256
INFO,MSEI,3,998001.886456,5.550902,0.7305889999999999,0.157218,0.50732,0.514411,0.7396469999999999,0.6356409999999999,0.636222,0.63593,0.7396469999999999
INFO,CHI,3,998044.5865280001,13.763720000000001,0.47905999999999993,0.32720600000000005,0.64567,0.49155,0.75899,0.5270900000000001,0.9427530000000001,0.676081,0.78319
INFO,RTS,3,999274.334801,6.896096999999999,0.89154,0.12980899999999998,0.48104399999999997,0.398551,0.9883179999999999,0.9765159999999999,0.976826,0.976669,0.9883179999999999
INFO,ARS,3,1000743.662641,6.826453000000001,0.8744289999999999,0.124462,0.483657,0.40309,0.984023,0.9624419999999999,0.962495,0.962467,0.984023
