optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
GSKA,RTS,2,524.2348562186212,0.4880430173219026,0.004807386561901969,0.10377557443295067,0.001469979591695067,0.002540756886354054,0.0028011007756872292,0.009006072580949664,0.018845832460019148,0.01244431101614978,0.0034592788265764194
GSKA,ARS,2,8.735787152697092,0.47497036218764876,0.009712720181974388,0.10673942033964981,0.0017277281164710017,0.006163999783690242,0.002645524522660864,0.00856542176427991,0.018663147912396774,0.012046114403500497,0.003349112651965518
IQSA,MSEI,2,13.505933539900406,0.0,2.340555645717801e-16,0.0009450079364746089,5.851389114294502e-17,5.851389114294502e-17,0.0,0.0,0.0,0.0,0.0
IQSA,CHI,2,12.845529851002894,0.0,2.340555645717801e-16,0.0009644946863513548,5.851389114294502e-17,5.851389114294502e-17,0.0,0.0,0.0,0.0,0.0
IQSA,RTS,2,1052.9978218217736,0.4863756430579173,0.010086795769167193,0.12533986257815632,0.0023030212041287535,0.008003068092231181,0.002449367492049939,0.008411036136463148,0.01778477451204947,0.011641847171113162,0.0031098318997084657
IQSA,ARS,2,12.801432103113576,0.4412228394020414,0.011198098251240875,0.10416729877141546,0.0020269377559921915,0.007704821290017773,0.002461063230033334,0.007690349580264004,0.017031207597296864,0.010899134522214748,0.0031437247900469186
SOA,MSEI,2,5.490508299103731,0.048899457347591144,0.0008556634852557478,0.0054657861079425475,0.00043494060897246396,0.0009378083196711638,4.863697724525283e-05,5.358275012642699e-05,5.358275012642699e-05,5.358275012642699e-05,4.863697724525283e-05
SOA,CHI,2,3.4299586957979704,0.022815323822183296,0.0003200503432621682,0.005281738350202516,0.00030173756073043946,0.0004198266838166018,3.247221034121995e-05,2.170509412813294e-05,2.170509412813294e-05,2.170509412813294e-05,3.247221034121995e-05
SOA,RTS,2,524.3502781635003,0.5024314216377069,0.00843401341131389,0.06341958327940458,0.0028068020553251977,0.006035238097116699,0.0028587295157892225,0.008661458435057128,0.01791097615058059,0.011863999934442197,0.003526821672711996
SOA,ARS,2,5.90133693148278,0.6464089939040123,0.012096582804889795,0.08220849134973832,0.003103203362835106,0.007350106272852258,0.004528078326766582,0.012720902483707669,0.0262920774083077,0.017471138740473926,0.005518681001833688
AAEO,MSEI,2,12.451487323384832,0.014723363746101396,0.0002877962242050327,0.004909639611123312,0.00021013487732089267,0.0003035512038080687,8.498365855996474e-06,9.66091783079296e-06,9.66091783079296e-06,9.66091783079296e-06,8.498365855996474e-06
AAEO,CHI,2,12.116830566718344,0.00018024982663063805,1.897366596099414e-05,0.0009502420744210365,9.486832980514626e-06,1.8973665961011698e-05,6.324555320343084e-06,6.324555320336759e-06,6.324555320336759e-06,6.324555320336759e-06,6.324555320343084e-06
AAEO,RTS,2,1051.1485196608655,0.22362932760609905,0.010994430964002736,0.10758642050308519,0.0016255477709238729,0.008468956973690576,0.0019224359547199443,0.007442685372602796,0.014478480736750132,0.009910657787340746,0.0023544258559383574
AAEO,ARS,2,12.133824398988704,0.444735418499334,0.011095701319780443,0.12346071439935864,0.0023793484168757014,0.008105345012877482,0.002299311249531509,0.0082329835283315,0.01714644517741862,0.011311627449467895,0.0029132730733660984
RUN,MSEI,2,13.75940428563473,0.0,2.340555645717801e-16,0.0008839739815175549,5.851389114294502e-17,5.851389114294502e-17,0.0,0.0,0.0,0.0,0.0
RUN,CHI,2,13.23922129711795,0.0,2.340555645717801e-16,0.0009450079364746089,5.851389114294502e-17,5.851389114294502e-17,0.0,0.0,0.0,0.0,0.0
RUN,RTS,2,876.1634164345079,0.5450038777038397,0.008049521448853665,0.12159299642203449,0.0019009965222950215,0.005674688537708475,0.0028894953423276573,0.00984897422746823,0.021133765531858157,0.013763443730888477,0.003644103913629971
RUN,ARS,2,13.223271024447868,0.5013523859245338,0.00790792605203439,0.11154859915450901,0.001845533948632629,0.005177792429640686,0.0027225404802622426,0.009328530907323454,0.019924210398407263,0.013000562423731264,0.0034374868080554876
INFO,MSEI,2,7.9882666026930425,0.0021629979195564213,3.4785054261869405e-05,0.0015035868226787993,1.5811388300840156e-05,6.008327554318908e-05,1.8973665961011698e-05,1.5811388300841894e-05,1.5811388300841894e-05,1.5811388300841894e-05,1.8973665961011698e-05
INFO,CHI,2,7.824627636842157,0.0,2.340555645717801e-16,0.0007715957490810838,5.851389114294502e-17,5.851389114294502e-17,0.0,0.0,0.0,0.0,0.0
INFO,RTS,2,521.141880025718,0.44589212621191127,0.01007744367938176,0.11056095608305855,0.0020788447646602963,0.005947065009079878,0.0032885054018167268,0.010576569964890425,0.021652510657606847,0.014454586507787456,0.004024640908757486
INFO,ARS,2,7.951151336092445,0.3331782037955725,0.00837631687822542,0.06932464568166857,0.0016682512467318042,0.006480972920788981,0.0017051519971349397,0.006853701433045747,0.01309388173495122,0.009041929243499116,0.002120231905554981
