optimizer,obj,trial,n_clusters,fitness
SADE,CHI,1,2,868.5743771=868.5743771=868.5743771=868.8964437=868.8964437=868.96027488=868.96027488=868.96027488=868.96027488=868.96027488=868.96027488=868.96027488=868.96027488=868.96027488=868.96027488=868.96027488=868.96027488=868.96027488=868.96027488=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.08987269=869.08987269=869.08987269=869.08987269=869.08987269=869.08987269=869.08987269=869.08987269=869.08987269=869.08987269=869.08987269=869.08987269=869.08987269=869.08987269=869.08987269=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739
SADE,CHI,2,2,865.07526341=868.15065277=868.15065277=868.79629501=868.79629501=868.79629501=868.79629501=868.79629501=868.79629501=868.79629501=868.79629501=868.79629501=868.82818004=868.83635545=869.08987269=869.08987269=869.08987269=869.08987269=869.08987269=869.08987269=869.08987269=869.08987269=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739
SADE,CHI,3,2,866.91523024=867.04934429=867.04934429=867.04934429=868.74809617=868.74809617=868.74809617=868.74809617=868.74809617=868.74809617=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739
SADE,CHI,4,2,866.60809914=867.24165544=867.50595372=868.64819221=868.64819221=868.64819221=868.64819221=868.69515774=868.69515774=868.91362604=868.91362604=869.06244465=869.06244465=869.06244465=869.06244465=869.06244465=869.06244465=869.06244465=869.06244465=869.06244465=869.06244465=869.06244465=869.06244465=869.07238524=869.07238524=869.07238524=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739
SADE,CHI,5,2,865.12127824=865.12127824=866.90274899=866.90274899=868.91362604=868.91362604=868.91362604=868.91362604=868.91362604=868.91362604=868.91362604=868.91362604=868.91362604=869.06244465=869.06244465=869.06244465=869.06244465=869.06244465=869.06244465=869.06244465=869.06244465=869.06244465=869.06244465=869.06244465=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739
SADE,CHI,6,2,866.08979892=866.60940393=866.60940393=866.60940393=866.64711229=868.62743752=868.62743752=868.62743752=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739
SADE,CHI,7,2,868.69602246=868.69602246=868.69602246=868.69602246=868.9300148=868.9300148=868.9300148=868.9300148=868.9300148=868.9300148=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07238524=869.07981626=869.07981626=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739
SADE,CHI,8,2,866.48819001=866.48819001=867.56266828=868.85488143=868.85488143=868.85488143=868.85488143=868.85488143=868.85488143=868.85488143=868.85488143=868.85488143=868.85488143=868.85488143=868.85488143=868.88960584=868.88960584=868.88960584=868.95499575=868.95499575=868.95499575=868.95499575=868.95499575=868.95499575=868.95499575=868.95499575=868.95499575=868.95499575=869.03066155=869.03066155=869.03066155=869.03066155=869.03066155=869.03066155=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739
SADE,CHI,9,2,867.38749465=867.38749465=867.38749465=867.46547417=867.50295831=868.34999167=868.34999167=868.34999167=868.34999167=868.34999167=868.70857833=868.74528517=868.81620521=868.81620521=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.07981626=869.08403989=869.08403989=869.08403989=869.08651029=869.08651029=869.08651029=869.08651029=869.08651029=869.08651029=869.08651029=869.08651029=869.08651029=869.08651029=869.08651029=869.08651029=869.08651029=869.08651029=869.08651029=869.08651029=869.08651029=869.08651029=869.08651029=869.08651029=869.08651029=869.08651029=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739
SADE,CHI,10,2,867.57150129=867.57150129=867.57150129=867.57150129=868.94366606=868.94366606=868.94366606=868.94366606=868.94366606=868.94366606=868.94366606=868.94366606=868.94366606=868.94366606=868.94366606=868.94366606=868.94366606=868.94366606=868.94366606=868.94366606=868.9547128=868.9547128=868.9547128=868.9547128=868.9547128=868.9547128=868.95480374=868.95480374=868.95480374=868.95480374=869.04935779=869.04935779=869.04935779=869.04935779=869.08403989=869.08403989=869.08403989=869.08403989=869.08403989=869.08403989=869.08403989=869.08403989=869.08403989=869.08403989=869.08403989=869.08403989=869.08403989=869.08403989=869.08403989=869.08403989=869.08403989=869.08403989=869.08403989=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.09915123=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739=869.10119739
SADE,RTS,1,2,0.37542621=0.37542621=0.37658574=0.37658574=0.37658574=0.37658574=0.37658574=0.37658574=0.37658574=0.37658574=0.37658574=0.37658574=0.37658574=0.37658574=0.37658574=0.37658574=0.37658574=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37736828=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847
SADE,RTS,2,2,0.37466268=0.37466268=0.37619733=0.37619733=0.37619733=0.37619733=0.37619733=0.37619733=0.37619733=0.37619733=0.37697605=0.37697605=0.37697605=0.37697605=0.37697605=0.37697605=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847=0.37815847
