optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
GSKA,MSEI,3,976683.76328,2.19278,0.28038,0.615866,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
GSKA,CHI,3,976734.795172,2.19278,0.28038,0.61773,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
GSKA,RTS,3,977942.3661270002,2.19278,0.28038,0.61773,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
GSKA,ARS,3,979405.8307219999,2.19278,0.28038,0.6140019999999999,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
IQSA,MSEI,3,979465.0032130001,2.19278,0.28038,0.621458,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
IQSA,CHI,3,979535.281916,2.19278,0.28038,0.61773,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
IQSA,RTS,3,981920.2002799999,2.19278,0.28038,0.61773,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
IQSA,ARS,3,984826.000553,2.19278,0.28038,0.619594,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
SOA,MSEI,3,984873.9321839999,2.195381,0.28049500000000005,0.5975699999999999,0.804311,0.935183,0.9998670000000001,0.9995620000000001,0.9995620000000001,0.9995620000000001,0.9998670000000001
SOA,CHI,3,984896.644214,2.19278,0.28038,0.619594,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
SOA,RTS,3,986076.07191,2.19278,0.28038,0.6121380000000001,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
SOA,ARS,3,987520.464967,2.19278,0.28038,0.61773,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
AAEO,MSEI,3,987565.9561350001,2.19278,0.28038,0.619594,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
AAEO,CHI,3,987630.9892650001,2.19278,0.28038,0.61773,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
AAEO,RTS,3,990006.2104669999,2.19278,0.28038,0.6140019999999999,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
AAEO,ARS,3,992891.6987459998,2.19278,0.28038,0.619594,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
RUN,MSEI,3,992956.8574440001,2.19278,0.28038,0.6177299999999999,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
RUN,CHI,3,993026.9311579999,2.19278,0.28038,0.621458,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
RUN,RTS,3,995020.610904,2.19278,0.28038,0.6140019999999999,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
RUN,ARS,3,997455.570005,2.19278,0.28038,0.6177300000000001,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
INFO,MSEI,3,997511.854976,2.19278,0.28038,0.61773,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
INFO,CHI,3,997554.273968,2.19278,0.28038,0.619594,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
INFO,RTS,3,998758.1548149999,2.19278,0.28038,0.6177300000000001,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
INFO,ARS,3,1000215.329923,2.19278,0.28038,0.615866,0.8044,0.9352599999999999,1.0,1.0,1.0,1.0,1.0
