optimizer,obj,n_clusters,time_run,BHI,DBI,DI,SI,RSI,FMS,HS,CS,VMS,KS
IQSA,CHI,4,408707.869815,4.78557,0.6776099999999999,0.38817999999999997,0.48665,0.20905999999999997,0.42169,0.35006,0.19669,0.2518599999999999,0.45926999999999996
IQSA,RTS,4,409190.407781,10.417228,1.157854,0.172823,0.280251,-0.23978300000000002,0.5877230000000001,0.5963350000000001,0.372045,0.457592,0.6157999999999999
IQSA,ARS,4,409772.010512,9.292407999999998,1.208248,0.22217199999999998,0.302851,-0.34204100000000004,0.5695400000000002,0.647289,0.373773,0.473862,0.611649
SOA,MSEI,4,409798.549512,5.0676120000000004,0.727462,0.32944199999999996,0.45808799999999994,0.16214299999999998,0.42103,0.33429500000000006,0.18671500000000002,0.23959699999999998,0.46030899999999997
SOA,CHI,4,409810.70718400006,5.026631,0.7212569999999999,0.31865,0.46219599999999994,0.167068,0.423024,0.340416,0.189804,0.24371,0.462862
SOA,RTS,4,410047.01749799994,95.65702999999999,inf,0.0,-1.0,0.0,0.78158,0.0,1.0,0.0,0.80543
SOA,ARS,4,410336.90539299994,8.517969,1.143832,0.16850300000000001,0.319344,-0.20763600000000001,0.526352,0.494649,0.29024700000000003,0.365641,0.563582
AAEO,MSEI,4,410360.87914000003,4.786467,0.677816,0.383289,0.486592,0.20880800000000002,0.421587,0.349587,0.196387,0.25149,0.459202
AAEO,CHI,4,410394.50415700005,4.78557,0.6776099999999999,0.38817999999999997,0.48665,0.20905999999999997,0.42169,0.35006,0.19669,0.2518599999999999,0.45926999999999996
AAEO,RTS,4,410873.526472,10.999790999999998,1.1104559999999999,0.163917,0.283541,-0.22472699999999998,0.5789520000000001,0.5542910000000001,0.35508599999999996,0.431564,0.6040449999999999
AAEO,ARS,4,411452.084895,9.563053,1.199207,0.155919,0.30485,-0.319378,0.56502,0.614538,0.363883,0.45692199999999994,0.6013459999999999
RUN,MSEI,4,411488.62459600007,4.78557,0.6776099999999999,0.39222999999999997,0.48665,0.20905999999999997,0.42169,0.35006,0.19669,0.2518599999999999,0.45926999999999996
RUN,CHI,4,411528.24855300004,4.78576,0.6780820000000001,0.392486,0.48644600000000005,0.208786,0.42155,0.34905400000000003,0.19608600000000004,0.2511049999999999,0.459164
RUN,RTS,4,411919.6067,95.65702999999999,inf,0.0,-1.0,0.0,0.78158,0.0,1.0,0.0,0.80543
RUN,ARS,4,412390.49314100004,10.719175000000002,1.1665829999999997,0.19559900000000002,0.283118,-0.21339800000000003,0.5872360000000001,0.579539,0.363361,0.44573100000000004,0.615447
INFO,MSEI,4,412422.59818200005,4.786173,0.678854,0.391145,0.486156,0.20819899999999997,0.42130599999999996,0.347567,0.19517600000000002,0.24997499999999997,0.458986
INFO,CHI,4,412445.762123,4.785585,0.6778409999999999,0.3717079999999999,0.48655300000000007,0.20893199999999998,0.421619,0.349531,0.196373,0.2514639999999999,0.45921599999999996
INFO,RTS,4,412692.59104699997,35.115947000000006,inf,0.111185,-0.099294,-0.11526099999999999,0.628403,0.39439599999999997,0.537477,0.296208,0.659987
INFO,ARS,4,412989.61243499996,9.383498999999999,1.1637460000000002,0.178052,0.29979300000000003,-0.295365,0.568379,0.6365329999999999,0.371741,0.4691559999999999,0.6080810000000001
